priority_rank,customer_id,customer_segment,retention_priority,churn_probability,churn_probability_percent,risk_score,risk_segment,risk_level,churn_prediction,reason,days_since_purchase,customer_value,total_orders,total_revenue,revenue_at_risk,priority_score,recommended_action,needs_immediate_attention,high_value_risk
1585,CUST2916,LOYAL_ACTIVE,LOW,0.0539460370067431,5.39,5.39,LOW,LOW,0,Long time since last purchase,226,2440.2048,1,1386.48,74.8,5.123015854104998,Maintain relationship and encourage repeat purchase,False,False
1586,CUST1444,LOYAL_ACTIVE,LOW,0.051035451247512,5.1,5.1,LOW,LOW,0,Long time since last purchase,68,2981.4480000000003,1,1656.36,84.53,5.09446600677632,Maintain relationship and encourage repeat purchase,False,False
1587,CUST1513,LOYAL_ACTIVE,LOW,0.0505450295544872,5.05,5.05,LOW,LOW,0,Long time since last purchase,196,3000.536,1,1704.85,86.17,5.089665110622311,Maintain relationship and encourage repeat purchase,False,False
1588,CUST2151,LOYAL_ACTIVE,LOW,0.0517650318936152,5.18,5.18,LOW,LOW,0,Long time since last purchase,357,2847.768,1,1547.7,80.12,5.06613346627331,Maintain relationship and encourage repeat purchase,False,False
1589,CUST1548,LOYAL_ACTIVE,LOW,0.0554893981547972,5.55,5.55,LOW,LOW,0,Long time since last purchase,259,2181.6312,1,1172.92,65.08,5.056040031226638,Maintain relationship and encourage repeat purchase,False,False
1590,CUST2797,LOYAL_ACTIVE,LOW,0.0538726721145567,5.39,5.39,LOW,LOW,0,Long time since last purchase,575,2457.0972,1,1321.02,71.17,5.052521226799173,Maintain relationship and encourage repeat purchase,False,False
1591,CUST1853,LOYAL_ACTIVE,LOW,0.0681288622953918,6.81,6.81,LOW,LOW,0,Long time since last purchase,131,414.02879999999993,1,215.64,14.69,5.033517593869519,Maintain relationship and encourage repeat purchase,False,False
1592,CUST2625,LOYAL_ACTIVE,LOW,0.0484502178552869,4.85,4.85,LOW,LOW,0,Long time since last purchase,160,3330.5936,1,1871.12,90.66,5.02387189801134,Maintain relationship and encourage repeat purchase,False,False
1593,CUST2380,LOYAL_ACTIVE,LOW,0.0600392708959999,6.0,6.0,LOW,LOW,0,Long time since last purchase,412,1344.9146,1,755.57,45.36,5.019467444516678,Maintain relationship and encourage repeat purchase,False,False
1594,CUST2233,LOYAL_ACTIVE,LOW,0.049035797610619,4.9,4.9,LOW,LOW,0,Long time since last purchase,741,3106.8744,1,1785.5600000000002,87.56,5.009046182525466,Maintain relationship and encourage repeat purchase,False,False
1595,CUST1775,LOYAL_ACTIVE,LOW,0.0560398714697003,5.6,5.6,LOW,LOW,0,Long time since last purchase,413,2139.84,1,1069.92,59.96,5.00238624468963,Maintain relationship and encourage repeat purchase,False,False
1596,CUST1575,LOYAL_ACTIVE,LOW,0.048490865710546,4.85,4.85,LOW,LOW,0,Long time since last purchase,194,3438.7456,1,1829.12,88.7,4.9914269431104845,Maintain relationship and encourage repeat purchase,False,False
1597,CUST2740,LOYAL_ACTIVE,LOW,0.0641938117758644,6.42,6.42,LOW,LOW,0,Long time since last purchase,125,785.6639999999999,1,422.4,27.12,4.98186940866514,Maintain relationship and encourage repeat purchase,False,False
1598,CUST1298,LOYAL_ACTIVE,LOW,0.0490654032441618,4.91,4.91,LOW,LOW,0,Long time since last purchase,734,3124.6560000000004,1,1735.92,85.17,4.968086011364334,Maintain relationship and encourage repeat purchase,False,False
1599,CUST2461,LOYAL_ACTIVE,LOW,0.0559796708876895,5.6,5.6,LOW,LOW,0,Long time since last purchase,963,1882.3168,1,1034.24,57.9,4.961081373426361,Maintain relationship and encourage repeat purchase,False,False
1600,CUST2419,LOYAL_ACTIVE,LOW,0.0480816985012768,4.81,4.81,LOW,LOW,0,Long time since last purchase,113,3342.248,1,1836.4,88.3,4.955583135447561,Maintain relationship and encourage repeat purchase,False,False
1601,CUST1405,LOYAL_ACTIVE,LOW,0.049987456483437,5.0,5.0,LOW,LOW,0,Long time since last purchase,530,2912.8140000000003,1,1618.23,80.89,4.95556723586294,Maintain relationship and encourage repeat purchase,False,False
1602,CUST2003,LOYAL_ACTIVE,LOW,0.0542917729878275,5.43,5.43,LOW,LOW,0,Long time since last purchase,586,2191.0056,1,1177.96,63.95,4.951860328523983,Maintain relationship and encourage repeat purchase,False,False
1603,CUST1798,LOYAL_ACTIVE,LOW,0.0502692743582651,5.03,5.03,LOW,LOW,0,Long time since last purchase,325,2895.1272,1,1556.52,78.25,4.927760607207979,Maintain relationship and encourage repeat purchase,False,False
1604,CUST1852,LOYAL_ACTIVE,LOW,0.0476330703621643,4.76,4.76,LOW,LOW,0,Long time since last purchase,504,3514.278,1,1849.62,88.1,4.920578114202645,Maintain relationship and encourage repeat purchase,False,False
1605,CUST2796,LOYAL_ACTIVE,LOW,0.0502466436905996,5.02,5.02,LOW,LOW,0,Long time since last purchase,754,2771.01,1,1539.4499999999998,77.35,4.9099717286897135,Maintain relationship and encourage repeat purchase,False,False
1606,CUST1834,LOYAL_ACTIVE,LOW,0.0491144524377661,4.91,4.91,LOW,LOW,0,Long time since last purchase,542,3001.271,1,1649.05,80.99,4.896257478419497,Maintain relationship and encourage repeat purchase,False,False
1607,CUST2381,LOYAL_ACTIVE,LOW,0.0481177307589134,4.81,4.81,LOW,LOW,0,Long time since last purchase,407,3304.6272,1,1721.16,82.82,4.859436582189225,Maintain relationship and encourage repeat purchase,False,False
1608,CUST1823,LOYAL_ACTIVE,LOW,0.0518348429985682,5.18,5.18,LOW,LOW,0,Long time since last purchase,295,2446.83,1,1315.5,68.19,4.856217521225081,Maintain relationship and encourage repeat purchase,False,False
1609,CUST1154,LOYAL_ACTIVE,LOW,0.0496222220241234,4.96,4.96,LOW,LOW,0,Long time since last purchase,353,2597.28,1,1546.0,76.72,4.854918899789203,Maintain relationship and encourage repeat purchase,False,False
1610,CUST1213,LOYAL_ACTIVE,LOW,0.0502628498323183,5.03,5.03,LOW,LOW,0,Long time since last purchase,500,2704.8552,1,1470.03,73.89,4.84880796753823,Maintain relationship and encourage repeat purchase,False,False
1611,CUST2590,LOYAL_ACTIVE,LOW,0.0472608648916026,4.73,4.73,LOW,LOW,0,Long time since last purchase,350,3057.875,1,1798.75,85.01,4.838887485479558,Maintain relationship and encourage repeat purchase,False,False
1612,CUST2345,LOYAL_ACTIVE,LOW,0.0517725670800847,5.18,5.18,LOW,LOW,0,Long time since last purchase,732,2266.002,1,1302.3,67.42,4.837994158629131,Maintain relationship and encourage repeat purchase,False,False
1613,CUST2989,LOYAL_ACTIVE,LOW,0.045731095798731,4.57,4.57,LOW,LOW,0,Long time since last purchase,216,3354.1,1,1973.0,90.23,4.825791093312291,Maintain relationship and encourage repeat purchase,False,False
1614,CUST2987,LOYAL_ACTIVE,LOW,0.0503781802121489,5.04,5.04,LOW,LOW,0,Long time since last purchase,596,2581.4151999999995,1,1418.36,71.45,4.8129482657404825,Maintain relationship and encourage repeat purchase,False,False
1615,CUST2638,LOYAL_ACTIVE,LOW,0.0487502907985137,4.88,4.88,LOW,LOW,0,Long time since last purchase,376,2785.9314000000004,1,1565.13,76.3,4.78632150583174,Maintain relationship and encourage repeat purchase,False,False
1616,CUST2562,LOYAL_ACTIVE,LOW,0.055583379720639,5.56,5.56,LOW,LOW,0,Long time since last purchase,826,1591.6938,1,894.21,49.7,4.785697879944184,Maintain relationship and encourage repeat purchase,False,False
1617,CUST1085,LOYAL_ACTIVE,LOW,0.0604383160858262,6.04,6.04,LOW,LOW,0,Long time since last purchase,742,931.2976,1,506.14,30.59,4.78146295400961,Maintain relationship and encourage repeat purchase,False,False
1618,CUST2469,LOYAL_ACTIVE,LOW,0.0588603250506966,5.89,5.89,LOW,LOW,0,Long time since last purchase,924,1147.4608,1,623.62,36.71,4.781195757665964,Maintain relationship and encourage repeat purchase,False,False
1619,CUST1148,LOYAL_ACTIVE,LOW,0.0526726022973225,5.27,5.27,LOW,LOW,0,Long time since last purchase,501,2118.5760000000005,1,1151.4,60.65,4.7791010303224715,Maintain relationship and encourage repeat purchase,False,False
1620,CUST2373,LOYAL_ACTIVE,LOW,0.0468912010642223,4.69,4.69,LOW,LOW,0,Long time since last purchase,449,3154.6228,1,1772.26,83.1,4.778620975670704,Maintain relationship and encourage repeat purchase,False,False
1621,CUST1584,LOYAL_ACTIVE,LOW,0.0515431248272301,5.15,5.15,LOW,LOW,0,Long time since last purchase,91,2251.4128,1,1237.04,63.76,4.756033958350477,Maintain relationship and encourage repeat purchase,False,False
1622,CUST2051,LOYAL_ACTIVE,LOW,0.049442769645283,4.94,4.94,LOW,LOW,0,Long time since last purchase,159,2645.3336,1,1453.48,71.86,4.754851681649302,Maintain relationship and encourage repeat purchase,False,False
1623,CUST1475,LOYAL_ACTIVE,LOW,0.054191239561841,5.42,5.42,LOW,LOW,0,Long time since last purchase,984,1804.304,1,980.6,53.14,4.750186154749413,Maintain relationship and encourage repeat purchase,False,False
1624,CUST1497,LOYAL_ACTIVE,LOW,0.0474114780925575,4.74,4.74,LOW,LOW,0,Long time since last purchase,312,3112.7472,1,1673.52,79.34,4.747340599321815,Maintain relationship and encourage repeat purchase,False,False
1625,CUST2105,LOYAL_ACTIVE,LOW,0.0518305376758839,5.18,5.18,LOW,LOW,0,Long time since last purchase,535,2078.2908,1,1194.42,61.91,4.742843131316122,Maintain relationship and encourage repeat purchase,False,False
1626,CUST1156,LOYAL_ACTIVE,LOW,0.0610526288017,6.11,6.11,LOW,LOW,0,Long time since last purchase,365,791.5176,1,421.02,25.7,4.736419134773648,Maintain relationship and encourage repeat purchase,False,False
1627,CUST2542,LOYAL_ACTIVE,LOW,0.0460839764917452,4.61,4.61,LOW,LOW,0,Long time since last purchase,412,3330.6944000000003,1,1810.16,83.42,4.727876938008571,Maintain relationship and encourage repeat purchase,False,False
1628,CUST1077,LOYAL_ACTIVE,LOW,0.0485197965667534,4.85,4.85,LOW,LOW,0,Long time since last purchase,483,2764.7802,1,1519.11,73.71,4.72355329259235,Maintain relationship and encourage repeat purchase,False,False
1629,CUST1996,LOYAL_ACTIVE,LOW,0.0486821610673647,4.87,4.87,LOW,LOW,0,Long time since last purchase,216,2738.4720000000007,1,1488.3000000000002,72.45,4.712232183140789,Maintain relationship and encourage repeat purchase,False,False
1630,CUST1995,LOYAL_ACTIVE,LOW,0.052098177217033,5.21,5.21,LOW,LOW,0,Long time since last purchase,887,2108.1984,1,1133.44,59.05,4.710082862645886,Maintain relationship and encourage repeat purchase,False,False
1631,CUST1973,LOYAL_ACTIVE,LOW,0.0515081614681622,5.15,5.15,LOW,LOW,0,Long time since last purchase,324,2161.5776,1,1187.68,61.18,4.707132958774907,Maintain relationship and encourage repeat purchase,False,False
1632,CUST2194,LOYAL_ACTIVE,LOW,0.0451299833614329,4.51,4.51,LOW,LOW,0,Long time since last purchase,61,3413.88,1,1896.6,85.59,4.700168827738095,Maintain relationship and encourage repeat purchase,False,False
1633,CUST2047,LOYAL_ACTIVE,LOW,0.0511305191276338,5.11,5.11,LOW,LOW,0,Long time since last purchase,501,2236.7960000000003,1,1215.65,62.16,4.698343147322415,Maintain relationship and encourage repeat purchase,False,False
1634,CUST1315,LOYAL_ACTIVE,LOW,0.0637978448070563,6.38,6.38,LOW,LOW,0,Long time since last purchase,467,360.7872,1,196.08,12.51,4.691094908259297,Maintain relationship and encourage repeat purchase,False,False
1635,CUST1312,LOYAL_ACTIVE,LOW,0.0569205544159962,5.69,5.69,LOW,LOW,0,Long time since last purchase,407,1149.064,1,675.9200000000001,38.47,4.677101066498889,Maintain relationship and encourage repeat purchase,False,False
1636,CUST1669,LOYAL_ACTIVE,LOW,0.046146570008482,4.61,4.61,LOW,LOW,0,Long time since last purchase,148,3044.6064,1,1729.89,79.83,4.667619609628778,Maintain relationship and encourage repeat purchase,False,False
1637,CUST2124,LOYAL_ACTIVE,LOW,0.0532064284773876,5.32,5.32,LOW,LOW,0,Long time since last purchase,492,1781.4888,1,978.84,52.08,4.662163805850362,Maintain relationship and encourage repeat purchase,False,False
1638,CUST1086,LOYAL_ACTIVE,LOW,0.0478397969225842,4.78,4.78,LOW,LOW,0,Long time since last purchase,535,2818.4208,1,1515.28,72.49,4.653986903307562,Maintain relationship and encourage repeat purchase,False,False
1639,CUST2000,LOYAL_ACTIVE,LOW,0.0500236339263171,5.0,5.0,LOW,LOW,0,Long time since last purchase,37,2263.5904,1,1271.68,63.61,4.646968806656286,Maintain relationship and encourage repeat purchase,False,False
1640,CUST1876,LOYAL_ACTIVE,LOW,0.0563370365807284,5.63,5.63,LOW,LOW,0,Long time since last purchase,230,1300.2456000000002,1,691.62,38.96,4.64507739422239,Maintain relationship and encourage repeat purchase,False,False
1641,CUST1234,LOYAL_ACTIVE,LOW,0.0445709906056342,4.46,4.46,LOW,LOW,0,Long time since last purchase,221,3368.3652,1,1892.34,84.34,4.638532762913186,Maintain relationship and encourage repeat purchase,False,False
1642,CUST2779,LOYAL_ACTIVE,LOW,0.0501848470250841,5.02,5.02,LOW,LOW,0,Long time since last purchase,362,2210.3506,1,1241.77,62.32,4.635026941349568,Maintain relationship and encourage repeat purchase,False,False
1643,CUST1786,LOYAL_ACTIVE,LOW,0.0507167964904597,5.07,5.07,LOW,LOW,0,Long time since last purchase,123,2177.6032,1,1183.48,60.02,4.6308513115949,Maintain relationship and encourage repeat purchase,False,False
1644,CUST1803,LOYAL_ACTIVE,LOW,0.0441869210672678,4.42,4.42,LOW,LOW,0,Long time since last purchase,365,3504.3918,1,1925.49,85.08,4.624971785803585,Maintain relationship and encourage repeat purchase,False,False
1645,CUST2668,LOYAL_ACTIVE,LOW,0.0463490065939863,4.63,4.63,LOW,LOW,0,Long time since last purchase,371,2640.64,1,1650.4,76.49,4.62165261044651,Maintain relationship and encourage repeat purchase,False,False
1646,CUST1050,LOYAL_ACTIVE,LOW,0.0451477862817549,4.51,4.51,LOW,LOW,0,Long time since last purchase,480,3348.2048000000004,1,1780.96,80.41,4.608147798128297,Maintain relationship and encourage repeat purchase,False,False
1647,CUST1309,LOYAL_ACTIVE,LOW,0.0478463714141571,4.78,4.78,LOW,LOW,0,Long time since last purchase,408,2705.0724,1,1454.34,69.58,4.602051818290232,Maintain relationship and encourage repeat purchase,False,False
1648,CUST2658,LOYAL_ACTIVE,LOW,0.0492743590112148,4.93,4.93,LOW,LOW,0,Long time since last purchase,264,2313.846,1,1285.47,63.34,4.5896581430646215,Maintain relationship and encourage repeat purchase,False,False
1649,CUST2020,LOYAL_ACTIVE,LOW,0.0548278478533903,5.48,5.48,LOW,LOW,0,Long time since last purchase,258,1398.4224,1,751.84,41.22,4.580126065338276,Maintain relationship and encourage repeat purchase,False,False
1650,CUST1570,LOYAL_ACTIVE,LOW,0.0513054560591296,5.13,5.13,LOW,LOW,0,Long time since last purchase,911,1916.928,1,1064.96,54.64,4.575189195862415,Maintain relationship and encourage repeat purchase,False,False
1651,CUST2721,LOYAL_ACTIVE,LOW,0.0474457720576206,4.74,4.74,LOW,LOW,0,Long time since last purchase,552,2642.4944,1,1451.92,68.89,4.561586235633389,Maintain relationship and encourage repeat purchase,False,False
1652,CUST2825,LOYAL_ACTIVE,LOW,0.0546860477901064,5.47,5.47,LOW,LOW,0,Long time since last purchase,244,1390.824,1,739.8,40.46,4.556516065181651,Maintain relationship and encourage repeat purchase,False,False
1653,CUST1791,LOYAL_ACTIVE,LOW,0.0504821852713595,5.05,5.05,LOW,LOW,0,Long time since last purchase,757,2107.9688,1,1121.26,56.6,4.552850545487501,Maintain relationship and encourage repeat purchase,False,False
1654,CUST1734,LOYAL_ACTIVE,LOW,0.0509337694844518,5.09,5.09,LOW,LOW,0,Long time since last purchase,522,2035.698,1,1071.42,54.57,4.5479107676075055,Maintain relationship and encourage repeat purchase,False,False
1655,CUST1017,LOYAL_ACTIVE,LOW,0.0489097956961871,4.89,4.89,LOW,LOW,0,Long time since last purchase,609,2281.3920000000003,1,1267.44,61.99,4.539831613340162,Maintain relationship and encourage repeat purchase,False,False
1656,CUST1720,LOYAL_ACTIVE,LOW,0.0526149359989646,5.26,5.26,LOW,LOW,0,Long time since last purchase,475,1608.7106,1,903.77,47.55,4.539195515726295,Maintain relationship and encourage repeat purchase,False,False
1657,CUST2656,LOYAL_ACTIVE,LOW,0.0509965915602587,5.1,5.1,LOW,LOW,0,Long time since last purchase,217,1898.532,1,1054.74,53.79,4.538264212036532,Maintain relationship and encourage repeat purchase,False,False
1658,CUST2690,LOYAL_ACTIVE,LOW,0.0442628216034166,4.43,4.43,LOW,LOW,0,Long time since last purchase,110,3287.6844,1,1806.42,79.96,4.538097904753776,Maintain relationship and encourage repeat purchase,False,False
1659,CUST2004,LOYAL_ACTIVE,LOW,0.0504596371219894,5.05,5.05,LOW,LOW,0,Long time since last purchase,303,2019.8232,1,1097.73,55.39,4.529485813414001,Maintain relationship and encourage repeat purchase,False,False
1660,CUST1991,LOYAL_ACTIVE,LOW,0.0578709487453231,5.79,5.79,LOW,LOW,0,Long time since last purchase,445,822.0488,1,437.26,25.3,4.506499427813184,Maintain relationship and encourage repeat purchase,False,False
1661,CUST1893,LOYAL_ACTIVE,LOW,0.0466837658020075,4.67,4.67,LOW,LOW,0,Long time since last purchase,143,2708.572000000001,1,1472.0500000000002,68.72,4.505184903959488,Maintain relationship and encourage repeat purchase,False,False
1662,CUST2400,LOYAL_ACTIVE,LOW,0.0450398355780533,4.5,4.5,LOW,LOW,0,Long time since last purchase,453,2989.5840000000003,1,1660.88,74.81,4.499761806672064,Maintain relationship and encourage repeat purchase,False,False
1663,CUST1034,LOYAL_ACTIVE,LOW,0.0481417893255338,4.81,4.81,LOW,LOW,0,Long time since last purchase,230,2300.9170000000004,1,1292.65,62.23,4.490392429202879,Maintain relationship and encourage repeat purchase,False,False
1664,CUST1589,LOYAL_ACTIVE,LOW,0.0511862068788276,5.12,5.12,LOW,LOW,0,Long time since last purchase,92,1839.58,1,978.5,50.09,4.484917831456114,Maintain relationship and encourage repeat purchase,False,False
1665,CUST2816,LOYAL_ACTIVE,LOW,0.0464750134599317,4.65,4.65,LOW,LOW,0,Long time since last purchase,356,2649.33,1,1471.85,68.4,4.484810557602918,Maintain relationship and encourage repeat purchase,False,False
1666,CUST2514,LOYAL_ACTIVE,LOW,0.0497620491659885,4.98,4.98,LOW,LOW,0,Long time since last purchase,347,1921.7904,1,1117.32,55.6,4.48443576057633,Maintain relationship and encourage repeat purchase,False,False
1667,CUST1645,LOYAL_ACTIVE,LOW,0.0488035758873239,4.88,4.88,LOW,LOW,0,Long time since last purchase,133,2062.644,1,1213.32,59.21,4.482341610771881,Maintain relationship and encourage repeat purchase,False,False
1668,CUST1896,LOYAL_ACTIVE,LOW,0.0463182343214571,4.63,4.63,LOW,LOW,0,Long time since last purchase,388,2714.644,1,1475.35,68.34,4.472755702457584,Maintain relationship and encourage repeat purchase,False,False
1669,CUST2971,LOYAL_ACTIVE,LOW,0.0501729221593027,5.02,5.02,LOW,LOW,0,Long time since last purchase,447,1997.9512,1,1062.74,53.32,4.472144882928068,Maintain relationship and encourage repeat purchase,False,False
1670,CUST1224,LOYAL_ACTIVE,LOW,0.0457759348335414,4.58,4.58,LOW,LOW,0,Long time since last purchase,453,2854.3932,1,1534.62,70.25,4.469184780195717,Maintain relationship and encourage repeat purchase,False,False
1671,CUST2171,LOYAL_ACTIVE,LOW,0.0454696961068253,4.55,4.55,LOW,LOW,0,Long time since last purchase,36,2749.1904,1,1562.04,71.03,4.461792170203047,Maintain relationship and encourage repeat purchase,False,False
1672,CUST2889,LOYAL_ACTIVE,LOW,0.0543017056777421,5.43,5.43,LOW,LOW,0,Long time since last purchase,727,1204.2,1,669.0,36.33,4.455250403695773,Maintain relationship and encourage repeat purchase,False,False
